    14.875	    -2.129
    14.917	    -2.197
    14.993	    -2.545
    15.000	    -2.277
    15.042	    -1.653
    15.118	    -1.066
    15.125	    -0.381
    15.167	     0.101
    15.243	    -0.203
    15.250	    -0.163
    15.292	     0.317
    15.368	     1.491
    15.375	     2.535
    15.417	     3.880
    15.493	     2.940
    15.500	     2.549
    15.542	     3.540
    15.618	     2.489
    15.625	     1.761
    15.667	     1.100
    15.743	     0.092
    15.750	    -0.774
    15.792	    -1.481
    15.868	    -3.336
    15.875	    -5.255
    15.917	    -6.639
    15.993	    -7.715
    16.000	    -8.810
    16.042	   -10.420
    16.118	   -11.430
    16.125	   -12.520
    16.167	   -13.050
    16.243	   -13.680
    16.250	   -14.270
    16.292	   -14.300
    16.368	   -14.240
    16.375	   -13.930
    16.417	   -13.640
    16.493	   -13.620
    16.500	   -13.070
    16.542	   -12.870
    16.618	   -12.240
    16.625	   -12.000
    16.667	   -13.110
    16.743	   -14.140
    16.750	   -15.070
    16.792	   -15.720
    16.868	   -15.990
    16.875	   -16.130
    16.917	   -16.170
    16.993	   -16.430
    17.000	   -16.580
    17.042	   -16.780
    17.118	   -16.920
    17.125	   -17.090
    17.167	   -17.150
    17.243	   -17.140
    17.250	   -17.020
    17.292	   -16.910
    17.368	   -16.570
    17.375	   -16.160
    17.417	   -15.510
    17.493	   -14.140
    17.500	   -13.150
    17.542	   -12.180
    17.618	   -11.960
    17.625	   -11.550
    17.667	   -12.280
    17.743	   -13.550
    17.750	   -14.160
    17.792	   -14.980
    17.868	   -16.110
    17.875	   -17.450
    17.917	   -18.380
    17.993	   -18.890
    18.000	   -19.250
    18.042	   -19.540
    18.118	   -19.750
    18.125	   -19.770
    18.167	   -19.940
    18.243	   -19.840
    18.250	   -19.490
    18.292	   -19.220
    18.368	   -18.790
    18.375	   -17.610
    18.417	   -15.730
    18.493	   -13.760
    18.500	   -11.920
    18.542	   -10.740
    18.618	    -9.930
    18.625	    -9.310
    18.667	   -10.000
    18.743	   -10.980
    18.750	   -11.320
    18.792	   -11.640
    18.868	   -11.740
    18.875	   -11.750
    18.917	   -11.300
    18.993	   -10.860
    19.000	   -10.610
    19.042	   -10.250
    19.118	   -10.030
    19.125	    -9.440
    19.167	    -9.510
    19.243	    -9.540
    19.250	    -9.080
    19.292	    -8.470
    19.368	    -7.740
    19.375	    -6.553
    19.417	    -5.666
    19.493	    -5.072
    19.500	    -4.249
    19.542	    -3.320
    19.618	    -3.064
    19.625	    -2.931
    19.667	    -3.363
    19.743	    -3.638
    19.750	    -3.760
    19.792	    -3.791
    19.868	    -2.662
    19.875	    -2.462
    19.917	    -2.901
    19.993	    -3.188
    20.000	    -3.850
    20.042	    -3.801
    20.118	    -4.212
    20.125	    -4.681
    20.167	    -5.283
    20.243	    -6.123
    20.250	    -6.763
    20.292	    -7.367
    20.368	    -7.690
    20.375	    -7.036
    20.417	    -5.813
    20.493	    -4.129
    20.500	    -2.349
    20.542	    -0.682
    20.618	     0.266
    20.625	     0.083
    20.667	    -0.557
    20.743	    -2.243
    20.750	    -2.273
    20.792	    -1.789
    20.868	    -2.059
    20.875	    -2.386
    20.917	    -2.371
    20.993	    -2.412
    21.000	    -2.341
    21.042	    -2.369
    21.118	    -2.134
    21.125	    -2.215
    21.167	    -2.280
    21.243	    -2.483
    21.250	    -2.322
    21.292	    -2.060
    21.368	    -1.203
    21.375	     0.520
    21.417	     1.961
    21.493	     4.056
    21.500	     6.471
    21.542	     6.732
    21.618	     6.208
    21.625	     5.868
    21.667	     5.495
    21.743	     5.486
    21.750	     5.962
    21.792	     5.907
    21.868	     6.310
    21.875	     6.975
    21.917	     7.363
    21.993	     7.444
    22.000	     7.189
    22.042	     6.719
    22.118	     7.582
    22.125	     7.345
    22.167	     6.757
    22.243	     6.830
    22.250	     7.349
    22.292	     7.289
    22.368	     5.843
    22.375	     5.025
    22.417	     4.993
    22.493	     5.271
    22.500	     5.409
    22.542	     6.112
    22.618	     4.378
    22.625	     3.603
    22.667	     2.621
    22.743	     0.954
    22.750	    -2.209
    22.792	    -3.453
    22.868	    -4.614
    22.875	    -5.917
    22.917	    -7.099
    22.993	    -8.510
    23.000	   -10.060
    23.042	   -11.140
    23.118	   -11.910
    23.125	   -12.430
    23.167	   -12.840
    23.243	   -13.100
    23.250	   -12.840
    23.292	   -12.460
    23.368	   -11.520
    23.375	    -9.000
    23.417	    -7.559
    23.493	    -6.759
    23.500	    -5.785
    23.542	    -5.183
    23.618	    -4.699
    23.625	    -4.607
    23.667	    -4.484
    23.743	    -3.952
    23.750	    -3.211
    23.792	    -2.426
    23.868	    -1.839
    23.875	    -1.118
    23.917	    -0.392
    23.993	     0.162
    24.000	     0.817
    24.042	     0.921
    24.118	     2.333
    24.125	     4.641
    24.167	     5.669
    24.243	     5.946
    24.250	     6.857
    24.292	     7.555
    24.368	     7.399
    24.375	     6.816
    24.417	     6.724
    24.493	     7.296
    24.500	     7.061
    24.542	     7.065
    24.618	     6.016
    24.625	     5.357
    24.667	     4.642
    24.743	     3.285
    24.750	     2.133
    24.792	     1.226
    24.868	     0.454
    24.875	    -0.192
    24.917	    -0.744
    24.993	    -1.761
    25.000	    -2.055
    25.042	    -2.648
    25.118	    -3.095
    25.125	    -3.453
    25.167	    -4.242
    25.243	    -4.829
    25.250	    -5.563
    25.292	    -6.194
    25.368	    -6.512
    25.375	    -6.234
    25.417	    -5.575
    25.493	    -5.266
    25.500	    -4.952
    25.542	    -4.446
    25.618	    -4.817
    25.625	    -4.838
    25.667	    -6.057
    25.743	    -7.169
    25.750	    -7.810
    25.792	    -7.953
    25.868	    -8.100
    25.875	    -8.430
    25.917	    -9.290
    25.993	   -10.110
    26.000	   -10.440
    26.042	   -10.940
    26.118	   -11.250
    26.125	   -11.380
    26.167	   -11.550
    26.243	   -11.890
    26.250	   -12.130
    26.292	   -11.880
    26.368	   -11.260
    26.375	   -10.290
    26.417	    -8.580
    26.493	    -6.918
    26.500	    -6.389
    26.542	    -6.542
    26.618	    -6.801
    26.625	    -6.573
    26.667	    -6.446
    26.743	    -7.048
    26.750	    -6.827
    26.792	    -6.113
    26.868	    -5.313
    26.875	    -4.563
    26.917	    -3.622
    26.993	    -2.263
    27.000	    -0.921
    27.042	     0.154
    27.118	     1.487
    27.125	     2.189
    27.167	     2.570
    27.243	     3.418
    27.250	     3.857
    27.292	     4.185
    27.368	     3.784
    27.375	     3.058
    27.417	     2.592
    27.493	     0.858
    27.500	    -0.172
    27.542	    -0.786
    27.618	    -0.639
    27.625	    -1.274
    27.667	    -2.312
    27.743	    -4.082
    27.750	    -4.710
    27.792	    -5.236
    27.868	    -5.799
    27.875	    -5.754
    27.917	    -5.077
    27.993	    -5.792
    28.000	    -6.831
    28.042	    -7.520
    28.118	    -8.190
    28.125	    -8.640
    28.167	    -8.970
    28.243	    -9.320
    28.250	    -9.620
    28.292	    -9.930
    28.368	   -10.150
    28.375	    -9.900
    28.417	    -8.560
    28.493	    -7.291
    28.500	    -6.761
    28.542	    -6.135
    28.618	    -5.647
    28.625	    -5.503
    28.667	    -5.721
    28.743	    -6.978
    28.750	    -7.489
    28.792	    -8.200
    28.868	    -9.290
    28.875	   -10.070
    28.917	   -10.770
    28.993	   -11.330
    29.000	   -11.720
    29.042	   -12.080
    29.118	   -12.420
    29.125	   -12.580
    29.167	   -12.670
    29.243	   -12.910
    29.250	   -12.790
    29.292	   -12.530
    29.368	   -12.210
    29.375	   -10.760
    29.417	    -9.100
    29.493	    -8.080
    29.500	    -6.435
    29.542	    -5.593
    29.618	    -4.753
    29.625	    -4.789
    29.667	    -5.106
    29.743	    -5.554
    29.750	    -5.818
    29.792	    -5.747
    29.868	    -5.642
    29.875	    -5.533
    29.917	    -5.469
    29.993	    -5.690
    30.000	    -5.869
    30.042	    -5.867
    30.118	    -6.072
    30.125	    -5.907
    30.167	    -6.490
    30.243	    -6.451
    30.250	    -6.419
    30.292	    -5.229
    30.368	    -4.243
    30.375	    -4.244
    30.417	    -3.134
    30.493	    -2.533
    30.500	    -2.104
    30.542	    -1.590
    30.618	    -0.328
    30.625	    -0.756
    30.667	    -1.099
    30.743	    -1.364
    30.750	    -1.501
    30.792	    -1.589
    30.868	    -1.460
    30.875	    -1.340
    30.917	    -0.958
    30.993	    -0.601
    31.000	    -0.245
    31.042	    -0.217
    31.118	    -0.321
    31.125	     0.180
    31.167	     0.470
    31.243	     0.747
    31.250	     0.902
    31.292	     1.046
    31.368	     1.903
    31.375	     3.122
    31.417	     3.999
    31.493	     4.335
    31.500	     4.024
    31.542	     3.777
    31.618	     3.399
    31.625	     3.073
    31.667	     2.812
    31.743	     2.520
    31.750	     2.308
    31.792	     2.101
    31.868	     1.689
    31.875	     1.542
    31.917	     1.277
    31.993	     0.996
    32.000	     0.733
    32.042	     0.087
    32.118	    -0.547
    32.125	    -1.173
    32.167	    -1.734
    32.243	    -2.146
    32.250	    -2.640
    32.292	    -2.941
    32.368	    -1.910
    32.375	    -0.960
    32.417	     0.046
    32.493	     1.306
    32.500	     2.394
    32.542	     3.204
    32.618	     4.378
    32.625	     4.685
    32.667	     3.765
    32.743	     2.665
    32.750	     3.148
    32.792	     2.951
    32.868	     2.174
    32.875	     2.022
    32.917	     1.854
    32.993	     1.971
    33.000	     1.550
    33.042	     1.302
    33.118	     2.097
    33.125	     2.368
    33.167	     2.606
    33.243	     2.797
    33.250	     2.352
    33.292	     2.611
    33.368	     3.044
    33.375	     3.949
    33.417	     4.058
    33.493	     4.990
    33.500	     5.343
    33.542	     4.312
    33.618	     3.700
    33.625	     2.999
    33.667	     1.241
    33.743	     0.982
    33.750	     0.986
    33.792	    -0.207
    33.868	    -0.952
    33.875	    -1.537
    33.917	    -1.854
    33.993	    -2.279
    34.000	    -2.491
    34.042	    -2.659
    34.118	    -2.898
    34.125	    -3.607
    34.167	    -4.039
    34.243	    -4.516
    34.250	    -4.788
    34.292	    -3.869
    34.368	    -3.090
    34.375	    -2.216
    34.417	    -1.490
    34.493	    -0.762
    34.500	    -0.267
    34.542	    -0.658
    34.618	    -1.296
    34.625	    -1.480
    34.667	    -1.630
    34.743	    -1.640
    34.750	    -1.802
    34.792	    -2.033
    34.868	    -1.965
    34.875	    -1.623
    34.917	    -1.256
    34.993	    -0.811
    35.000	    -0.310
    35.042	     0.138
    35.118	     0.587
    35.125	     0.508
    35.167	     1.160
    35.243	     0.402
    35.250	    -0.036
    35.292	     0.805
    35.368	     2.319
    35.375	     2.219
    35.417	     2.657
    35.493	     3.166
    35.500	     4.040
    35.542	     3.933
    35.618	     3.602
    35.625	     4.042
    35.667	     3.728
    35.743	     3.414
    35.750	     3.224
    35.792	     3.039
    35.868	     2.713
    35.875	     2.508
    35.917	     2.128
    35.993	     1.812
    36.000	     1.439
    36.042	     0.918
    36.118	     0.128
    36.125	    -0.501
    36.167	    -0.685
    36.243	    -0.879
    36.250	    -1.119
    36.292	    -1.114
    36.368	    -0.862
    36.375	    -0.478
    36.417	     0.304
    36.493	     0.580
    36.500	     1.320
    36.542	     2.052
    36.618	     2.729
    36.625	     2.944
    36.667	     1.885
    36.743	     0.153
    36.750	    -0.521
    36.792	    -1.103
    36.868	    -1.846
    36.875	    -2.317
    36.917	    -2.672
    36.993	    -3.224
    37.000	    -3.961
    37.042	    -4.295
    37.118	    -4.415
    37.125	    -4.489
    37.167	    -4.405
    37.243	    -4.367
    37.250	    -3.998
    37.292	    -3.097
    37.368	    -2.496
    37.375	    -1.913
    37.417	    -1.104
    37.493	    -0.145
    37.500	     0.080
    37.542	     0.502
    37.618	     0.740
    37.625	     0.267
    37.667	    -0.245
    37.743	    -0.840
    37.750	    -0.985
    37.792	    -1.029
    37.868	    -1.222
    37.875	    -1.863
    37.917	    -2.568
    37.993	    -2.992
    38.000	    -3.566
    38.042	    -3.954
    38.118	    -3.815
    38.125	    -3.918
    38.167	    -4.140
    38.243	    -4.377
    38.250	    -4.572
    38.292	    -4.728
    38.368	    -4.690
    38.375	    -4.323
    38.417	    -3.562
    38.493	    -3.550
    38.500	    -3.520
    38.542	    -3.197
    38.618	    -3.612
    38.625	    -4.107
    38.667	    -4.886
    38.743	    -5.339
    38.750	    -5.666
    38.792	    -6.043
    38.868	    -6.466
    38.875	    -6.994
    38.917	    -7.462
    38.993	    -7.681
    39.000	    -7.773
    39.042	    -7.982
    39.118	    -8.450
    39.125	    -8.990
    39.167	    -9.430
    39.243	    -9.780
    39.250	   -10.150
    39.292	   -10.440
    39.368	   -10.390
    39.375	    -9.380
    39.417	    -7.973
    39.493	    -6.131
    39.500	    -4.242
    39.542	    -2.126
    39.618	    -0.103
    39.625	     1.037
    39.667	     0.655
    39.743	    -1.724
    39.750	    -3.220
    39.792	    -2.971
    39.868	    -3.075
    39.875	    -3.560
    39.917	    -4.240
    39.993	    -4.631
    40.000	    -5.072
    40.042	    -5.279
    40.118	    -6.401
    40.125	    -7.212
    40.167	    -6.895
    40.243	    -6.410
    40.250	    -6.907
    40.292	    -7.499
    40.368	    -7.657
    40.375	    -6.899
    40.417	    -5.417
    40.493	    -3.781
    40.500	    -2.148
    40.542	    -1.224
    40.618	    -1.304
    40.625	    -0.985
    40.667	    -1.657
    40.743	    -2.389
    40.750	    -2.880
    40.792	    -3.583
    40.868	    -4.405
    40.875	    -4.855
    40.917	    -5.231
    40.993	    -5.638
    41.000	    -5.998
    41.042	    -6.269
    41.118	    -6.627
    41.125	    -7.041
    41.167	    -7.285
    41.243	    -7.584
    41.250	    -7.879
    41.292	    -7.700
    41.368	    -6.812
    41.375	    -5.856
    41.417	    -4.306
    41.493	    -2.663
    41.500	    -0.923
    41.542	    -0.665
    41.618	     0.129
    41.625	    -0.309
    41.667	    -0.432
    41.743	    -1.068
    41.750	    -1.258
    41.792	    -1.311
    41.868	    -1.912
    41.875	    -2.161
    41.917	    -2.391
    41.993	    -2.640
    42.000	    -2.571
    42.042	    -3.019
    42.118	    -3.059
    42.125	    -2.927
    42.167	    -2.980
    42.243	    -2.965
    42.250	    -3.208
    42.292	    -3.098
    42.368	    -2.572
    42.375	    -1.505
    42.417	    -0.921
    42.493	    -0.513
    42.500	    -1.265
    42.542	    -2.029
    42.618	    -2.029
    42.625	    -1.856
    42.667	    -1.875
    42.743	    -2.098
    42.750	    -2.058
    42.792	    -2.046
    42.868	    -1.843
    42.875	    -1.968
    42.917	    -2.788
    42.993	    -3.467
    43.000	    -4.011
    43.042	    -4.665
    43.118	    -5.520
    43.125	    -6.526
    43.167	    -7.442
    43.243	    -8.620
    43.250	    -9.590
    43.292	   -10.470
    43.368	   -10.210
    43.375	    -8.600
    43.417	    -8.130
    43.493	    -7.450
    43.500	    -6.399
    43.542	    -4.769
    43.618	    -4.308
    43.625	    -4.677
    43.667	    -5.696
    43.743	    -6.673
    43.750	    -6.858
    43.792	    -7.288
    43.868	    -7.807
    43.875	    -7.373
    43.917	    -7.969
    43.993	    -6.757
    44.000	    -5.782
    44.042	    -4.946
    44.118	    -4.901
    44.125	    -5.528
    44.167	    -5.492
    44.243	    -5.117
    44.250	    -4.443
    44.292	    -3.487
    44.368	    -2.640
    44.375	    -1.616
    44.417	    -0.443
    44.493	     0.133
    44.500	     0.887
    44.542	     0.489
    44.618	     0.009
    44.625	    -0.210
    44.667	    -0.142
    44.743	    -0.143
    44.750	     0.937
    44.792	     1.467
    44.868	     1.347
    44.875	     1.711
    44.917	     2.068
    44.993	     2.267
    45.000	     1.883
    45.042	     1.497
    45.118	     1.261
    45.125	     1.257
    45.167	     1.016
    45.243	     1.350
    45.250	     1.265
    45.292	     0.962
    45.368	     1.191
    45.375	     1.204
    45.417	     1.707
    45.493	     2.629
    45.500	     3.231
    45.542	     3.677
    45.618	     3.327
    45.625	     2.854
    45.667	     2.261
    45.743	     1.267
    45.750	     0.819
    45.792	     0.523
    45.868	     0.048
    45.875	    -0.569
    45.917	    -1.300
    45.993	    -1.843
    46.000	    -2.744
    46.042	    -3.409
    46.118	    -4.259
    46.125	    -5.345
    46.167	    -6.024
    46.243	    -6.595
    46.250	    -7.038
    46.292	    -7.347
    46.368	    -7.088
    46.375	    -5.969
    46.417	    -4.720
    46.493	    -3.454
    46.500	    -2.009
    46.542	    -0.875
    46.618	     0.168
    46.625	    -0.313
    46.667	    -1.370
    46.743	    -2.102
    46.750	    -2.141
    46.792	    -3.279
    46.868	    -4.353
    46.875	    -4.652
    46.917	    -5.146
    46.993	    -6.020
    47.000	    -6.444
    47.042	    -6.937
    47.118	    -8.300
    47.125	    -9.690
    47.167	   -10.830
    47.243	   -11.470
    47.250	   -11.980
    47.292	   -12.250
    47.368	   -12.090
    47.375	   -11.540
    47.417	    -9.750
    47.493	    -7.986
    47.500	    -6.321
    47.542	    -4.979
    47.618	    -4.050
    47.625	    -2.479
    47.667	    -2.079
    47.743	    -3.756
    47.750	    -4.322
    47.792	    -3.799
    47.868	    -3.283
    47.875	    -3.256
    47.917	    -3.499
    47.993	    -3.055
    48.000	    -2.753
    48.042	    -2.391
    48.118	    -2.146
    48.125	    -1.808
    48.167	    -1.473
    48.243	    -1.390
    48.250	    -1.341
    48.292	    -0.950
    48.368	     0.333
    48.375	     1.947
    48.417	     4.228
    48.493	     7.415
    48.500	    10.010
    48.542	    11.510
    48.618	    11.930
    48.625	    12.120
    48.667	    11.300
    48.743	     9.600
    48.750	     8.810
    48.792	     8.650
    48.868	     8.160
    48.875	     8.450
    48.917	     8.650
    48.993	     9.240
    49.000	     9.300
    49.042	     9.470
    49.118	     9.650
    49.125	     9.080
    49.167	     8.750
    49.243	     8.820
    49.250	     8.840
    49.292	     8.760
    49.368	     9.060
    49.375	     9.620
    49.417	    10.370
    49.493	    10.920
    49.500	    11.340
    49.542	    11.910
    49.618	    12.190
    49.625	    12.690
    49.667	    13.520
    49.743	    13.220
    49.750	    13.540
    49.792	    13.660
    49.868	    11.770
    49.875	     8.240
    49.917	     8.040
    49.993	     7.554
    50.000	     6.220
    50.042	     4.447
    50.118	     2.839
    50.125	     1.752
    50.167	     1.043
    50.243	     0.562
    50.250	    -0.165
    50.292	    -0.493
    50.368	    -0.023
    50.375	     1.313
    50.417	     2.487
    50.493	     3.685
    50.500	     5.292
    50.542	     6.622
    50.618	     7.439
    50.625	     7.568
    50.667	     6.136
    50.743	     4.735
    50.750	     4.022
    50.792	     3.035
    50.868	     1.966
    50.875	     1.542
    50.917	     1.245
    50.993	     1.082
    51.000	     0.655
    51.042	     0.515
    51.118	     0.230
    51.125	     1.251
    51.167	     2.040
    51.243	     2.170
    51.250	     2.809
    51.292	     3.926
    51.368	     5.446
    51.375	     5.588
    51.417	     6.532
    51.493	     7.910
    51.500	    10.760
    51.542	    13.510
    51.618	    13.320
    51.625	    13.620
    51.667	    13.950
    51.743	    13.850
    51.750	    13.090
    51.792	    12.920
    51.868	    12.760
    51.875	    12.560
    51.917	    12.380
    51.993	    12.300
    52.000	    12.750
    52.042	    13.570
    52.118	    14.940
    52.125	    15.200
    52.167	    15.350
    52.243	    15.030
    52.250	    14.290
    52.292	    13.640
    52.368	    14.070
    52.375	    15.270
    52.417	    17.470
    52.493	    18.090
    52.500	    18.110
    52.542	    16.480
    52.618	    13.920
    52.625	    10.840
    52.667	     8.250
    52.743	     5.622
    52.750	     3.368
    52.792	     2.135
    52.868	     0.871
    52.875	     0.243
    52.917	    -0.406
    52.993	    -0.780
    53.000	    -1.199
    53.042	    -1.320
    53.118	    -1.874
    53.125	    -2.847
    53.167	    -3.543
    53.243	    -4.126
    53.250	    -4.505
    53.292	    -4.772
    53.368	    -4.479
    53.375	    -3.575
    53.417	    -2.209
    53.493	    -0.577
    53.500	     1.212
    53.542	     2.906
    53.618	     3.699
    53.625	     3.926
    53.667	     4.634
    53.743	     3.485
    53.750	     2.352
    53.792	     2.333
    53.868	     2.344
    53.875	     2.071
    53.917	     1.721
    53.993	     1.686
    54.000	     1.516
    54.042	     1.097
    54.118	     0.770
    54.125	     0.442
    54.167	    -0.072
    54.243	    -0.713
    54.250	    -1.299
    54.292	    -1.765
    54.368	    -1.694
    54.375	    -0.484
    54.417	     0.492
    54.493	     1.275
    54.500	     2.068
    54.542	     2.227
    54.618	     2.092
    54.625	     2.662
    54.667	     2.341
